CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
5005400,CO,50,MS,Maracaju,44994,4 - 20001 até 50000
5005608,CO,50,MS,Miranda,27525,4 - 20001 até 50000
5005681,CO,50,MS,Mundo Novo,18103,3 - 10001 até 20000
5005707,CO,50,MS,Naviraí,53188,5 - 50001 até 100000
5005806,CO,50,MS,Nioaque,14092,3 - 10001 até 20000
5006002,CO,50,MS,Nova Alvorada do Sul,20772,4 - 20001 até 50000
5006200,CO,50,MS,Nova Andradina,52625,5 - 50001 até 100000
5006259,CO,50,MS,Novo Horizonte do Sul,4041,1 - Até 5000
5006275,CO,50,MS,Paraíso das Águas,5350,2 - 5001 até 10000
5006309,CO,50,MS,Paranaíba,41755,4 - 20001 até 50000
5006358,CO,50,MS,Paranhos,13852,3 - 10001 até 20000
5006408,CO,50,MS,Pedro Gomes,7683,2 - 5001 até 10000
5006606,CO,50,MS,Ponta Porã,89592,5 - 50001 até 100000
5006903,CO,50,MS,Porto Murtinho,16879,3 - 10001 até 20000
5007109,CO,50,MS,Ribas do Rio Pardo,23881,4 - 20001 até 50000
5007208,CO,50,MS,Rio Brilhante,36144,4 - 20001 até 50000
5007307,CO,50,MS,Rio Negro,4834,1 - Até 5000
5007406,CO,50,MS,Rio Verde de Mato Grosso,19569,3 - 10001 até 20000
5007505,CO,50,MS,Rochedo,5346,2 - 5001 até 10000
5007554,CO,50,MS,Santa Rita do Pardo,7732,2 - 5001 até 10000
5007695,CO,50,MS,São Gabriel do Oeste,25898,4 - 20001 até 50000
5007703,CO,50,MS,Sete Quedas,10790,3 - 10001 até 20000
5007802,CO,50,MS,Selvíria,6482,2 - 5001 até 10000
5007901,CO,50,MS,Sidrolândia,54575,5 - 50001 até 100000
5007935,CO,50,MS,Sonora,18393,3 - 10001 até 20000
5007950,CO,50,MS,Tacuru,11284,3 - 10001 até 20000
5007976,CO,50,MS,Taquarussu,3570,1 - Até 5000
5008008,CO,50,MS,Terenos,20855,4 - 20001 até 50000
5008305,CO,50,MS,Três Lagoas,117477,6 - 100001 até 500000
5008404,CO,50,MS,Vicentina,6041,2 - 5001 até 10000
5100102,CO,51,MT,Acorizal,5269,2 - 5001 até 10000
5100201,CO,51,MT,Água Boa,24501,4 - 20001 até 50000
5100250,CO,51,MT,Alta Floresta,50189,5 - 50001 até 100000
5100300,CO,51,MT,Alto Araguaia,18164,3 - 10001 até 20000
5100359,CO,51,MT,Alto Boa Vista,6466,2 - 5001 até 10000
5100409,CO,51,MT,Alto Garças,11532,3 - 10001 até 20000
5100508,CO,51,MT,Alto Paraguai,10921,3 - 10001 até 20000
5100607,CO,51,MT,Alto Taquari,10246,3 - 10001 até 20000
5100805,CO,51,MT,Apiacás,9694,2 - 5001 até 10000
5101001,CO,51,MT,Araguaiana,3036,1 - Até 5000
5101209,CO,51,MT,Araguainha,931,1 - Até 5000
5101258,CO,51,MT,Araputanga,16223,3 - 10001 até 20000
5101308,CO,51,MT,Arenápolis,9455,2 - 5001 até 10000
5101407,CO,51,MT,Aripuanã,21357,4 - 20001 até 50000
5101605,CO,51,MT,Barão de Melgaço,7872,2 - 5001 até 10000
5101704,CO,51,MT,Barra do Bugres,33644,4 - 20001 até 50000
5101803,CO,51,MT,Barra do Garças,58974,5 - 50001 até 100000
5101852,CO,51,MT,Bom Jesus do Araguaia,6266,2 - 5001 até 10000
5101902,CO,51,MT,Brasnorte,18688,3 - 10001 até 20000
5102504,CO,51,MT,Cáceres,91271,5 - 50001 até 100000
5102603,CO,51,MT,Campinápolis,15386,3 - 10001 até 20000
5102637,CO,51,MT,Campo Novo do Parecis,33551,4 - 20001 até 50000
5102678,CO,51,MT,Campo Verde,39933,4 - 20001 até 50000
5102686,CO,51,MT,Campos de Júlio,6512,2 - 5001 até 10000
5102694,CO,51,MT,Canabrava do Norte,4630,1 - Até 5000
5102702,CO,51,MT,Canarana,20707,4 - 20001 até 50000
5102793,CO,51,MT,Carlinda,10136,3 - 10001 até 20000
5102850,CO,51,MT,Castanheira,8454,2 - 5001 até 10000
5103007,CO,51,MT,Chapada dos Guimarães,19049,3 - 10001 até 20000
5103056,CO,51,MT,Cláudia,11716,3 - 10001 até 20000
5103106,CO,51,MT,Cocalinho,5535,2 - 5001 até 10000
5103205,CO,51,MT,Colíder,32298,4 - 20001 até 50000
5103254,CO,51,MT,Colniza,36161,4 - 20001 até 50000
5103304,CO,51,MT,Comodoro,19932,3 - 10001 até 20000
5103353,CO,51,MT,Confresa,29471,4 - 20001 até 50000
5103361,CO,51,MT,Conquista DOeste,3860,1 - Até 5000
5103379,CO,51,MT,Cotriguaçu,18689,3 - 10001 até 20000
5103403,CO,51,MT,Cuiabá,590118,7 - Maior que 500000
5103437,CO,51,MT,Curvelândia,5049,2 - 5001 até 10000
5103452,CO,51,MT,Denise,9115,2 - 5001 até 10000
5103502,CO,51,MT,Diamantino,21294,4 - 20001 até 50000
5103601,CO,51,MT,Dom Aquino,7977,2 - 5001 até 10000
5103700,CO,51,MT,Feliz Natal,13451,3 - 10001 até 20000
5103809,CO,51,MT,Figueirópolis DOeste,3444,1 - Até 5000
5103858,CO,51,MT,Gaúcha do Norte,7296,2 - 5001 até 10000
5103908,CO,51,MT,General Carneiro,5333,2 - 5001 até 10000
5103957,CO,51,MT,Glória DOeste,2964,1 - Até 5000
5104104,CO,51,MT,Guarantã do Norte,34500,4 - 20001 até 50000
5104203,CO,51,MT,Guiratinga,14615,3 - 10001 até 20000
5104500,CO,51,MT,Indiavaí,2648,1 - Até 5000
5104526,CO,51,MT,Ipiranga do Norte,7171,2 - 5001 até 10000
